Team,GP,Conference,AB,BB,IBB,SF,HBP,PA,H,2B,3B,HR,R,SB,Picked,Sac,wRC,Batting,Baserunning,Adjustment,WAR,K,CS,RBI,GS,Season,BA,SlgPct,OBPct,iPF,PF,1B,SB%,BB%,K%,ISO,OPS+,R/PA,wOBA,bat_team,REA,WPA,WPA/LI,li,Clutch,Division
UC Irvine,55,Big West,1869,304,8,52,133,2366,562,105,16,52,446,53,3,46,468.4367058610183,109.30363569674986,-5.067808601040631,4.529622581980951,9.139185234256287,390,15,416,55,2023,0.30069555912252544,0.45746388443017655,0.4256128486897718,,100.0,389,77.94117647058823,12.848689771766693,16.483516483516482,0.1567683253076511,113.87424609601742,0.18850380388841928,0.4182948936170212,UC Irvine,88.41199999999999,13.825199999999997,13.766881401703714,0.9061363369705503,1.4904252925860675,1
UC Riverside,52,Big West,1732,153,5,19,42,1951,437,72,14,18,220,37,8,17,190.11452553675502,-106.0260576798501,-9.610017664598399,8.617920454321377,-6.935510907485458,441,20,195,51,2023,0.2523094688221709,0.34122401847575057,0.3264992311635059,,100.0,333,64.91228070175438,7.842132239876987,22.603792926704255,0.08891454965357964,61.90067254283886,0.11276268580215275,0.3213235445646574,UC Riverside,-121.71700000000001,0.6376000000000095,0.019976133790566855,0.9192163177670425,0.6736582019758668,1
UC San Diego,52,Big West,1777,232,10,32,84,2135,502,112,19,39,342,44,6,19,353.52760789432676,29.457825645504645,-2.5428258778151274,2.5333770433616625,3.333127259274684,409,14,316,51,2023,0.2824985931344963,0.43275182892515474,0.3878220140515222,,100.0,332,75.86206896551724,10.866510538641688,19.156908665105387,0.1502532357906584,98.43614662358253,0.16018735362997658,0.3868964539007092,UC San Diego,0.6659999999999885,9.935400000000005,8.55208029195337,0.9605091547529471,1.7918086244989606,1
UC Santa Barbara,55,Big West,1880,230,8,14,66,2198,529,100,10,86,350,68,8,16,376.8993768725915,43.2668797377386,-1.069010527300155,8.477187308974031,4.806012085068808,492,28,326,55,2023,0.28138297872340423,0.4824468085106383,0.37898089171974525,,100.0,333,70.83333333333334,10.464058234758872,22.383985441310283,0.20106382978723408,107.21272118308809,0.1592356687898089,0.392698900091659,UC Santa Barbara,-11.780000000000014,6.990800000000004,8.613474676909675,0.8970060248370835,-0.8199930207862494,1
UCF,26,AAC,16,3,0,0,1,20,1,0,0,1,2,0,0,1,0.5593467894631787,-2.742445249443625,-0.8594461689524279,0.2908485003845168,-0.1814315464217981,9,0,1,2,2023,0.0625,0.25,0.25,,100.0,0,,15.0,45.0,0.1875,21.449376553498524,0.1,0.25415,UCF,48.487999999999985,12.919000000000004,11.976556844501093,0.9642753136200717,1.4210691421060275,1
UConn,61,Big East,1912,301,8,29,74,2324,568,106,12,61,426,118,11,30,434.6484381210987,68.84682117100111,18.203314319905044,5.856122690434406,7.615169210142253,410,23,375,61,2023,0.29707112970711297,0.46077405857740583,0.4092082616179002,,100.0,389,83.68794326241135,12.951807228915662,17.64199655765921,0.16370292887029286,110.30739910050373,0.18330464716006883,0.4079956672443673,UConn,74.87799999999999,21.1902,18.8454268119659,0.9658907413232672,3.093079370389148,1
ULM,48,Sun Belt,147,13,0,2,4,166,39,4,0,0,21,5,0,4,15.36243357488151,-13.763454289709692,0.1976079536594958,0.5369510776329541,-0.9629538593981051,37,2,22,46,2023,0.2653061224489796,0.2925170068027211,0.3373493975903614,,100.0,35,71.42857142857143,7.83132530120482,22.289156626506024,0.02721088435374147,53.872072290700366,0.12650602409638553,0.3165963855421687,ULM,-70.70900000000002,1.3512000000000062,4.302151112116604,0.9189517122443952,-2.831780055622338,1
UMES,32,NEC,72,9,0,1,1,83,17,1,1,1,6,0,0,0,7.609345019085018,-5.3172337931689615,1.3618466106579223,-1.7840632579417506,-0.3524746426402296,19,0,8,16,2023,0.2361111111111111,0.3194444444444444,0.3253012048192771,,100.0,14,,10.843373493975903,22.89156626506024,0.08333333333333331,56.72265363502569,0.07228915662650602,0.31575903614457834,UMES,-103.36300000000001,2.9546000000000094,1.903974880254455,1.0501601332308481,0.90950080455382,1
UMass Lowell,54,America East,1836,237,1,27,69,2170,487,84,12,38,339,85,11,11,299.9801209410033,-48.153019435263005,2.013787867822457,8.834072131406149,-1.32008015583231,441,22,301,54,2023,0.26525054466230935,0.3861655773420479,0.36589861751152075,,100.0,353,79.43925233644859,10.921658986175114,20.32258064516129,0.12091503267973858,82.27840668089752,0.15622119815668203,0.3607163284132841,UMass Lowell,-23.422000000000015,6.624600000000003,6.307541341822263,0.8544876497921252,1.445174571171444,1
UNC Asheville,52,Big South,1797,228,4,28,70,2127,502,99,8,55,383,61,2,17,337.7045041788106,-6.982676686548176,2.7249375976250994,4.24148048823773,1.0797572761273393,391,14,343,52,2023,0.2793544796883695,0.43516972732331666,0.37799717912552894,,100.0,340,81.33333333333333,10.719322990126939,18.382698636577338,0.15581524763494714,96.39716449695777,0.18006582040432534,0.38030438886267104,UNC Asheville,48.11999999999999,13.023200000000001,11.783578757984353,0.8043267437523313,4.40785103240704,1
UNC Greensboro,57,SoCon,1438,201,2,18,48,1707,369,64,6,32,249,63,11,22,228.80038901550898,-68.74406455885423,-0.8354142784067562,10.670098396860766,-4.3770604685995185,344,18,208,57,2023,0.2566063977746871,0.3762169680111266,0.36321031048623315,,100.0,267,77.77777777777779,11.775043936731107,20.152314001171646,0.1196105702364395,79.35115149833298,0.14586994727592267,0.35665590135055786,UNC Greensboro,-44.00000000000002,12.072600000000005,10.174747518265168,1.0572463768115943,1.244161323407214,1
USC Upstate,60,Big South,2050,292,1,48,90,2481,582,107,11,53,439,110,10,31,405.19316716075264,3.139149423585188,2.84659834567284,11.259192909116006,2.7473341437694354,454,27,390,60,2023,0.2839024390243902,0.424390243902439,0.3889560661023781,,100.0,411,80.2919708029197,11.76944780330512,18.299072954453848,0.1404878048780488,96.86661619764494,0.1769447803305119,0.384973376361436,USC Upstate,51.41899999999998,13.4158,12.596124977725125,0.8888039902366549,2.49809168575754,1
UT Arlington,58,WAC,1993,246,5,23,69,2336,576,111,11,56,379,43,4,21,382.97985332834946,-18.30263780182176,3.3585626721040227,7.340316092520656,0.7277031409735645,433,14,340,58,2023,0.2890115403913698,0.440040140491721,0.3835616438356164,,100.0,398,75.43859649122807,10.53082191780822,18.535958904109588,0.15102860010035124,98.94538043469502,0.1622431506849315,0.38554127257093723,UT Arlington,0.5139999999999876,17.323200000000003,11.161046559561624,1.0187440476190475,5.843420892775233,1
UT Martin,56,OVC,1885,224,2,19,58,2188,541,115,15,57,347,72,11,30,356.9384040159082,8.88750882379393,6.473115902744565,7.9925600930727825,2.6426170449255673,447,20,313,56,2023,0.2870026525198939,0.4546419098143236,0.37705667276051186,,100.0,354,78.26086956521739,10.23765996343693,20.42961608775137,0.16763925729442974,100.49858204897161,0.1585923217550274,0.38476190476190475,UT Martin,-14.952000000000014,10.863400000000004,9.348072404170077,0.9776098728119883,1.7641312489626575,1
Utah,55,Pac-12,1889,241,8,23,79,2240,533,100,11,48,369,62,6,47,360.8211158591388,-34.733406344999786,6.626404534376277,9.106697493739278,-1.4556479889816294,381,19,338,55,2023,0.2821598729486501,0.42297511911064056,0.384375,,100.0,374,76.5432098765432,10.758928571428573,17.008928571428573,0.14081524616199048,95.34812518487699,0.16473214285714285,0.3822621402877697,Utah,-0.3880000000000111,10.7916,9.440356576296118,1.1025612879619466,0.3473986422350599,1
Utah Tech,49,WAC,1617,220,4,14,53,1908,422,77,12,62,297,64,2,37,289.2304232218415,-38.52941970468536,-6.62963635573419,9.904185317374244,-1.4069197591362301,484,21,262,45,2023,0.26097711811997526,0.43846629560915273,0.3663522012578616,,100.0,271,75.29411764705883,11.530398322851152,25.366876310272534,0.17748917748917747,94.07662749764853,0.15566037735849056,0.37365947368421043,Utah Tech,-30.525000000000013,4.975400000000003,7.524688215167083,0.9505414685684098,-2.2904084235727753,1
Utah Valley,56,WAC,1714,203,1,23,79,2020,494,111,23,53,346,35,2,6,349.84066169203436,2.8412472729650697,-2.972703390982024,3.899390688778026,1.423644304744291,431,17,322,54,2023,0.2882147024504084,0.4725787631271879,0.38465346534653466,,100.0,307,67.3076923076923,10.04950495049505,21.336633663366335,0.18436406067677946,106.49810143801753,0.1712871287128713,0.3945426164519326,Utah Valley,39.124999999999986,12.400800000000002,11.594240913053685,0.9190031701303276,1.8995101457608268,1
VMI,9,SoCon,9,1,0,1,1,12,2,0,0,0,4,0,0,1,0.8839017655083108,-1.207799138353645,0.9036300968477925,0.10067832705617889,0.04660740720913654,7,0,3,4,2023,0.2222222222222222,0.2222222222222222,0.3333333333333333,,100.0,2,,8.333333333333332,58.333333333333336,0.0,37.120521255169535,0.3333333333333333,0.29833333333333334,VMI,99.63899999999998,14.144799999999998,16.624924427977025,0.8991613886934083,-0.8938218941436649,1
Valparaiso,47,MVC,1251,180,1,21,43,1496,352,67,4,44,223,31,5,9,248.60412187323035,16.82089559982039,8.469678438876748,6.246927809437422,2.9121994606002475,299,8,223,47,2023,0.28137490007993604,0.44684252597921664,0.3850267379679144,,100.0,237,79.48717948717949,12.032085561497325,19.98663101604278,0.1654676258992806,100.848978446973,0.14906417112299467,0.38768741633199466,Valparaiso,-22.27800000000001,5.501600000000005,5.538281464893066,0.9318511796733213,0.36566556013371887,1
Vanderbilt,62,SEC,1711,254,12,27,68,2072,466,88,7,67,361,67,8,18,348.44441529024493,-33.09209557368222,-4.249727227705113,6.095188610415476,-2.6996089220736113,365,16,339,62,2023,0.27235534774985387,0.4494447691408533,0.3861003861003861,,100.0,304,80.72289156626506,12.258687258687258,17.615830115830118,0.17708942139099942,101.71190126713299,0.17422779922779924,0.38916894531249996,Vanderbilt,46.35599999999999,11.575200000000004,12.84833902062158,0.8770963842180459,0.3488422792643995,1
Villanova,51,Big East,1566,219,6,14,45,1850,374,74,9,39,238,30,6,13,226.74314665164079,-64.45005100656942,-3.7513102092762414,9.154691104844911,-3.6143366460431405,414,9,211,50,2023,0.2388250319284802,0.3722860791826309,0.3481081081081081,,100.0,252,76.92307692307693,11.837837837837837,22.37837837837838,0.1334610472541507,74.50918100206336,0.12864864864864864,0.34542437431991296,Villanova,-78.59400000000001,4.9560000000000075,3.6678964655735493,1.0392525337837837,1.1009155785557576,1
Virginia,65,ACC,2119,305,8,29,67,2528,712,159,13,80,545,75,9,24,560.7707531696286,105.8777083382966,15.5916214654434,14.757494133654092,9.523803136877655,386,20,495,65,2023,0.3360075507314771,0.5365738555922605,0.4319620253164557,,100.0,460,78.94736842105263,12.06487341772152,15.268987341772153,0.20056630486078336,133.20671521140198,0.2155854430379747,0.44137619426751584,Virginia,180.713,17.0494,20.245610285601387,0.7160811978116901,3.5637007982563524,1
Virginia Tech,53,ACC,1684,272,2,23,57,2038,494,105,14,95,425,42,4,10,413.92346311924047,47.20193409777898,0.4871935653719548,8.957664701358626,4.104800647228988,460,14,405,52,2023,0.29334916864608074,0.5415676959619953,0.4048086359175662,,100.0,280,75.0,13.346418056918546,22.571148184494604,0.24821852731591454,127.19439439097061,0.2085377821393523,0.42352458210422805,Virginia Tech,124.21399999999998,12.8784,15.653457255062591,0.7601991798476859,1.287366073081916,1
Wagner,56,NEC,1928,215,2,33,85,2263,563,115,13,48,392,73,3,20,368.21991297350905,15.775962947837286,6.442825746643128,11.359871236172184,4.021525508224059,388,20,355,56,2023,0.2920124481327801,0.43983402489626555,0.382235969951392,,100.0,387,78.49462365591397,9.500662836942112,17.145382235969954,0.14782157676348545,98.55137749673739,0.17322138753866548,0.38435768038955287,Wagner,29.350999999999992,14.464600000000003,12.19078661193887,0.8649728292288126,4.531819591652825,1
Wake Forest,66,ACC,2034,396,9,27,79,2545,600,111,7,123,530,43,7,18,553.7755375608458,95.82348095651832,15.946342841037179,10.153896436811074,8.496562207043842,489,2,476,66,2023,0.2949852507374631,0.5378564405113078,0.4259332023575639,,100.0,359,95.55555555555556,15.55992141453831,19.214145383104125,0.24287118977384464,131.9106226606257,0.2082514734774067,0.4367839335180055,Wake Forest,172.266,19.476399999999995,19.205047418367023,0.7127433969539232,8.120916011440926,1
Washington,55,Pac-12,1968,265,5,30,73,2341,583,99,4,84,414,32,3,2,424.3255827485463,10.935789677167554,-4.0511829614335255,9.581040364403604,1.6629839442208418,507,14,377,55,2023,0.296239837398374,0.47865853658536583,0.39555745407945325,,100.0,396,69.56521739130434,11.319948739854762,21.657411362665528,0.18241869918699183,110.71794694060574,0.1768475010679197,0.4022548262548262,Washington,51.219999999999985,12.267400000000002,13.551834863609177,0.8902787579393084,0.22744481772888747,1
Washington St.,52,Pac-12,1744,223,4,30,91,2092,512,119,15,54,360,70,5,32,379.78382592253746,10.364156078315201,13.09100250360722,1.7499625342614318,2.1539523257676647,416,15,335,52,2023,0.29357798165137616,0.47190366972477066,0.3967495219885277,,100.0,324,82.35294117647058,10.659655831739961,19.88527724665392,0.1783256880733945,109.52243782060087,0.17208413001912046,0.40229990403071014,Washington St.,21.761999999999986,11.3296,11.658030509779334,0.8442848020434228,1.7611379658096666,1
West Virginia,60,Big 12,2046,323,15,29,106,2519,601,136,16,81,465,128,9,34,506.5454611594604,61.65810319220615,15.084014376258827,7.2223167629601885,6.123478876710778,489,24,419,60,2023,0.2937438905180841,0.4946236559139785,0.4148471615720524,,100.0,368,84.21052631578947,12.822548630408892,19.412465263993646,0.20087976539589442,119.34643217638961,0.18459706232631998,0.4202655685014062,West Virginia,68.59799999999998,14.597200000000004,15.03324597341816,0.920829440465068,0.8189839385920816,1
Western Caro.,54,SoCon,1902,254,4,21,53,2234,523,101,11,72,373,24,2,19,356.79110611881936,-32.61387881681473,-3.1185917533392993,6.812927651686944,-2.2837507395538172,452,9,352,54,2023,0.27497371188222924,0.45320715036803366,0.37332139659803043,,100.0,339,72.72727272727273,11.369740376007162,20.232766338406446,0.17823343848580442,99.1977175938822,0.16696508504923904,0.3815013477088948,Western Caro.,16.282999999999983,13.061200000000007,11.807289217057066,1.060851851851852,0.5047032418334183,1
Western Ill.,52,Summit League,1482,179,0,11,35,1707,375,65,7,23,201,56,7,30,196.41444703290563,-67.14970589589129,4.896477433019885,7.634051426655887,-3.824055504334485,360,19,192,52,2023,0.25303643724696356,0.35290148448043185,0.3450497949619215,,100.0,280,74.66666666666667,10.48623315758641,21.0896309314587,0.09986504723346828,69.37767363952109,0.11775043936731107,0.3383725834797891,Western Ill.,-98.71700000000001,2.538000000000006,2.913072286971944,1.0611720124509405,-0.5213770950321348,1
Western Ky.,58,C-USA,1939,220,6,25,68,2258,561,111,11,41,357,64,6,53,351.5031910836628,-10.146546667392652,-2.825746583127981,13.596084830319644,0.39356722947814293,407,21,317,57,2023,0.2893243940175348,0.42135121196493036,0.37865367581930914,,100.0,398,75.29411764705883,9.743135518157661,18.024800708591673,0.13202681794739557,93.48370546146532,0.15810451727192207,0.3775369545859305,Western Ky.,-8.712000000000014,11.646000000000003,10.75041551683904,1.0591338768758123,0.24536155560516804,1
Western Mich.,52,MAC,1749,237,1,28,75,2090,487,109,3,48,337,36,5,19,334.6443863176035,-14.418485843704062,-4.993899468230379,3.692621221383077,-0.24125452966235897,411,17,312,52,2023,0.27844482561463696,0.4265294453973699,0.3827751196172249,,100.0,327,67.9245283018868,11.339712918660288,19.665071770334926,0.14808461978273296,95.72188197774065,0.16124401913875597,0.3818821839080459,Western Mich.,-3.4630000000000107,6.0340000000000025,7.387640812854928,0.7997032053818757,0.15765844240895,1
Wichita St.,55,AAC,1906,217,9,25,54,2211,575,119,8,72,395,88,7,15,391.92125468418493,26.908144783037812,-7.512393253366091,8.229821741959656,3.159262824783585,435,33,358,55,2023,0.30167890870933894,0.4858342077649528,0.38670284938941657,,100.0,376,72.72727272727273,9.814563545906829,19.674355495251017,0.18415529905561384,109.99608813986912,0.1786521935775667,0.3981076151390789,Wichita St.,46.316999999999986,9.771200000000002,12.401154227041443,0.9333394316380046,-1.9320797737617728,1
William & Mary,56,CAA,1861,288,13,22,105,2289,503,83,14,35,377,82,5,29,373.89059208873476,-6.447733974963668,8.101511804517475,8.286295427208014,2.440668389503766,482,17,333,55,2023,0.27028479312197745,0.3863514239656099,0.39711664482306686,,100.0,371,82.82828282828282,12.58191349934469,21.05723023154216,0.11606663084363245,90.51431765054163,0.16470074268239407,0.383586389748122,William & Mary,15.000999999999985,8.275200000000002,8.082232571486108,1.079692446856626,-0.4178277457488413,1
Winthrop,56,Big South,1793,207,6,29,40,2075,515,86,10,32,304,44,9,36,297.39952061134034,-38.86089325589962,-5.402125860066423,9.794666061956502,-1.4649309144952274,396,17,275,56,2023,0.2872281093139989,0.39988845510317905,0.37012048192771085,,100.0,387,72.1311475409836,9.975903614457831,19.08433734939759,0.11266034578918016,86.45102853349526,0.14650602409638555,0.3655729520116335,Winthrop,-48.35500000000001,9.036800000000005,6.507698974614423,1.098074369189907,1.7219804110057053,1
Wofford,59,SoCon,1956,291,12,32,95,2386,615,101,18,58,494,152,11,86,481.59303547618003,65.69317242496119,7.005385391530147,9.993857590755821,6.165283065042794,456,45,439,59,2023,0.31441717791411045,0.4734151329243354,0.4245599329421626,,100.0,438,77.15736040609137,12.196144174350378,19.111483654652137,0.15899795501022496,117.15990522422999,0.20704107292539817,0.4216045723962743,Wofford,121.28799999999998,16.588399999999996,15.660054711404321,0.877588584765542,3.2421966259142714,1
Wright St.,62,Horizon,2066,302,8,39,88,2503,566,141,20,78,441,110,14,18,434.7243930788283,32.376348586542655,2.0365949302530213,13.96361485220752,5.421590992485964,474,30,398,62,2023,0.2739593417231365,0.47483059051306875,0.38513783459848183,,100.0,327,78.57142857142857,12.06552137435078,18.937275269676388,0.20087124878993223,107.12809404851296,0.17618857371154614,0.394655006031363,Wright St.,39.29399999999998,12.593200000000005,12.66254341990079,0.8858277008904625,1.5537652226726095,1
Xavier,64,Big East,2233,282,6,25,87,2633,613,103,10,90,422,74,3,18,422.906186635616,8.467435590174112,2.247547915478082,9.666021532940272,2.2769680004693624,487,21,394,64,2023,0.27451858486341246,0.45051500223914015,0.3752373718192176,,100.0,410,77.89473684210526,10.710216483099126,18.496012153437142,0.1759964173757277,99.09946356485635,0.1602734523357387,0.3822334986646318,Xavier,0.14499999999998558,10.341000000000006,12.5305453402555,0.9227149273999791,-1.3234003240381753,1
Yale,40,Ivy League,1284,172,2,13,52,1523,323,58,6,17,207,79,14,35,191.0271589663194,-36.128774226007934,-2.233634746537115,6.18720643621951,-1.4601566476997785,291,24,181,40,2023,0.2515576323987539,0.34579439252336447,0.3604727511490479,,100.0,242,76.69902912621359,11.29349967170059,19.107025607353904,0.09423676012461057,71.83897119260637,0.13591595535128037,0.3481797235023041,Yale,-62.49800000000001,0.6686000000000041,3.052246747981995,1.0600166666666666,-2.421501948371922,1
Youngstown St.,55,Horizon,1906,229,3,23,50,2211,531,123,13,54,359,49,4,8,338.0928398111369,-17.317278595752217,-5.517619348407505,5.0921943091515,0.34345493847339353,469,27,330,55,2023,0.27859391395592864,0.44176285414480587,0.3677069199457259,,100.0,341,64.47368421052632,10.357304387155134,21.21212121212121,0.16316894018887723,95.16837449529704,0.1623699683401176,0.3749687074829931,Youngstown St.,-6.1020000000000145,9.389000000000005,8.481525707675205,0.8602526002971769,2.4327104094333585,1
